companyname,ticker,gvkey,datadate,calendar_q,revenue,netincome,rnd,capex,leverage,industry
RAYMOND JAMES FINANCIAL INC,RJF,008898,2021-09-30,2021Q3,2730000000.0,429000000.0,,74000000.0,7.454052752017343,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2021-12-31,2021Q4,2818000000.0,446000000.0,,19000000.0,7.912736939435969,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2022-03-31,2022Q1,2711000000.0,323000000.0,,42000000.0,8.491230108026484,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2022-06-30,2022Q2,2778000000.0,301000000.0,,68000000.0,9.071955330804888,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2022-09-30,2022Q3,3001000000.0,439000000.0,,91000000.0,8.582591178965226,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2022-12-31,2022Q4,3027000000.0,509000000.0,,27000000.0,7.83794506612411,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2023-03-31,2023Q1,3157000000.0,427000000.0,,69000000.0,7.942622128598656,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2023-06-30,2023Q2,3293000000.0,369000000.0,,122000000.0,7.824329772223342,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2023-09-30,2023Q3,3515000000.0,434000000.0,,173000000.0,7.692156670266026,40
RAYMOND JAMES FINANCIAL INC,RJF,008898,2023-12-31,2023Q4,3520000000.0,498000000.0,,50000000.0,7.432520174380855,40
RALPH LAUREN CORP,RL,064891,2016-03-31,2016Q1,1871000000.0,41000000.0,0.0,418000000.0,1.6594551282051282,25
RALPH LAUREN CORP,RL,064891,2016-06-30,2016Q2,1552000000.0,-22000000.0,,78000000.0,1.7156477846326417,25
RALPH LAUREN CORP,RL,064891,2016-09-30,2016Q3,1821000000.0,45000000.0,,165000000.0,1.6862145636464703,25
RALPH LAUREN CORP,RL,064891,2016-12-31,2016Q4,1714000000.0,82000000.0,,225000000.0,1.6526315789473685,25
RALPH LAUREN CORP,RL,064891,2017-03-31,2017Q1,1565800000.0,-204300000.0,,284000000.0,1.7129349012001456,25
RALPH LAUREN CORP,RL,064891,2017-06-30,2017Q2,1347100000.0,59500000.0,,41900000.0,1.7303056456653076,25
RALPH LAUREN CORP,RL,064891,2017-09-30,2017Q3,1664200000.0,143800000.0,,74700000.0,1.7176601322087988,25
RALPH LAUREN CORP,RL,064891,2017-12-31,2017Q4,1641800000.0,-81800000.0,,123000000.0,1.819222303741746,25
RALPH LAUREN CORP,RL,064891,2018-03-31,2018Q1,1529200000.0,41300000.0,,161600000.0,1.7768554405044252,25
RALPH LAUREN CORP,RL,064891,2018-06-30,2018Q2,1390600000.0,109000000.0,,42300000.0,1.7641917567962584,25
RALPH LAUREN CORP,RL,064891,2018-09-30,2018Q3,1690900000.0,170300000.0,,93100000.0,1.7780184864240323,25
RALPH LAUREN CORP,RL,064891,2018-12-31,2018Q4,1725800000.0,120000000.0,,149200000.0,1.8163928560779987,25
RALPH LAUREN CORP,RL,064891,2019-03-31,2019Q1,1505700000.0,31600000.0,,197700000.0,1.8078607933803847,25
RALPH LAUREN CORP,RL,064891,2019-06-30,2019Q2,1428800000.0,117100000.0,,49400000.0,2.4375,25
RALPH LAUREN CORP,RL,064891,2019-09-30,2019Q3,1706200000.0,182100000.0,,130600000.0,2.4809514003294892,25
RALPH LAUREN CORP,RL,064891,2019-12-31,2019Q4,1750700000.0,334100000.0,,216000000.0,2.389186587518049,25
RALPH LAUREN CORP,RL,064891,2020-03-31,2020Q1,1274100000.0,-249000000.0,,270300000.0,2.703167353607367,25
RALPH LAUREN CORP,RL,064891,2020-06-30,2020Q2,487500000.0,-127700000.0,,21300000.0,3.0289180199569556,25
RALPH LAUREN CORP,RL,064891,2020-09-30,2020Q3,1193500000.0,-39100000.0,,53900000.0,3.046892810817185,25
RALPH LAUREN CORP,RL,064891,2020-12-31,2020Q4,1432800000.0,119800000.0,,80800000.0,3.0357355126300147,25
RALPH LAUREN CORP,RL,064891,2021-03-31,2021Q1,1287000000.0,-74100000.0,,107800000.0,3.0285286438335124,25
RALPH LAUREN CORP,RL,064891,2021-06-30,2021Q2,1376300000.0,164700000.0,,28200000.0,2.9296463921698495,25
RALPH LAUREN CORP,RL,064891,2021-09-30,2021Q3,1504100000.0,193300000.0,,63400000.0,2.856189744306273,25
RALPH LAUREN CORP,RL,064891,2021-12-31,2021Q4,1815400000.0,217700000.0,,113600000.0,2.9878438429615484,25
RALPH LAUREN CORP,RL,064891,2022-03-31,2022Q1,1522700000.0,24400000.0,,166900000.0,3.0460173501577286,25
RALPH LAUREN CORP,RL,064891,2022-06-30,2022Q2,1490600000.0,123400000.0,,39400000.0,2.9402732540924665,25
RALPH LAUREN CORP,RL,064891,2022-09-30,2022Q3,1579900000.0,150500000.0,,83900000.0,2.985281078205356,25
RALPH LAUREN CORP,RL,064891,2022-12-31,2022Q4,1832300000.0,216500000.0,,155900000.0,2.8527028122214113,25
RALPH LAUREN CORP,RL,064891,2023-03-31,2023Q1,1540800000.0,32299999.999999996,,217500000.0,2.79345813618597,25
RALPH LAUREN CORP,RL,064891,2023-06-30,2023Q2,1496500000.0,132100000.0,,39600000.0,2.8137648504711184,25
RALPH LAUREN CORP,RL,064891,2023-09-30,2023Q3,1633000000.0,146900000.0,,82400000.0,2.8377089312848223,25
RALPH LAUREN CORP,RL,064891,2023-12-31,2023Q4,1934000000.0,276600000.0,,124900000.0,2.7234729188537656,25
RAMBUS INC,RMBS,064766,2016-03-31,2016Q1,72682000.0,1878000.0,28527000.0,1599000.0,1.407883737500491,45
RAMBUS INC,RMBS,064766,2016-06-30,2016Q2,76501000.0,3876000.0,28753000.0,3557000.0,1.4119407333109621,45
RAMBUS INC,RMBS,064766,2016-09-30,2016Q3,89855000.0,4511000.0,33820000.0,4750000.0,1.4476087113812315,45
RAMBUS INC,RMBS,064766,2016-12-31,2016Q4,97559000.0,-3445000.0,57044000.0,8556000.0,1.4173688723583617,45
RAMBUS INC,RMBS,064766,2017-03-31,2017Q1,97351000.0,3006000.0,36000000.0,1918000.0,1.3734525572805236,45
RAMBUS INC,RMBS,064766,2017-06-30,2017Q2,94720000.0,2605000.0,37522000.0,3482000.0,1.4087489346179882,45
RAMBUS INC,RMBS,064766,2017-09-30,2017Q3,99134000.0,7695000.0,36196000.0,5444000.0,1.3979241336845694,45
RAMBUS INC,RMBS,064766,2017-12-31,2017Q4,101891000.0,-36168000.0,39417000.0,9385000.0,1.5589519650655024,45
RAMBUS INC,RMBS,064766,2018-03-31,2018Q1,46426000.0,-35689000.0,40117000.0,1688000.0,1.3759264985281476,45
RAMBUS INC,RMBS,064766,2018-06-30,2018Q2,56458000.0,-15357000.0,37696000.0,5287000.0,1.3801842630157803,45
RAMBUS INC,RMBS,064766,2018-09-30,2018Q3,59754000.0,-104893000.0,43131000.0,7849000.0,1.3328870442272505,45
RAMBUS INC,RMBS,064766,2018-12-31,2018Q4,68563000.0,-2017999.9999999998,37395000.0,10762000.0,1.3448659832113443,45
RAMBUS INC,RMBS,064766,2019-03-31,2019Q1,48384000.0,-26576000.0,40619000.0,664000.0,1.321569337335119,45
RAMBUS INC,RMBS,064766,2019-06-30,2019Q2,58297000.0,-36980000.0,37890000.0,2783000.0,1.3482592943468423,45
RAMBUS INC,RMBS,064766,2019-09-30,2019Q3,59187000.0,-15532000.0,41486000.0,4160999.9999999995,1.3521793270035982,45
RAMBUS INC,RMBS,064766,2019-12-31,2019Q4,61735000.0,-6876000.0,36820000.0,6472000.0,1.3790927761149758,45
RAMBUS INC,RMBS,064766,2020-03-31,2020Q1,65777000.0,-6539000.0,36664000.0,1950000.0,1.3663598764831242,45
RAMBUS INC,RMBS,064766,2020-06-30,2020Q2,61717000.0,-9140000.0,34688000.0,12780000.0,1.36413245060558,45
RAMBUS INC,RMBS,064766,2020-09-30,2020Q3,56915000.0,-12737000.0,33733000.0,20799000.0,1.366056315392916,45
RAMBUS INC,RMBS,064766,2020-12-31,2020Q4,61913000.0,-12055000.0,34752000.0,29728000.0,1.371097593310442,45
RAMBUS INC,RMBS,064766,2021-03-31,2021Q1,70382000.0,-2613000.0,32354000.0,3517000.0,1.3588870097624164,45
RAMBUS INC,RMBS,064766,2021-06-30,2021Q2,84859000.0,11166000.0,31469000.0,5267000.0,1.3881551382875745,45
RAMBUS INC,RMBS,064766,2021-09-30,2021Q3,81282000.0,3676000.0,35592000.0,7527000.0,1.4185008309321419,45
RAMBUS INC,RMBS,064766,2021-12-31,2021Q4,91781000.0,6105000.0,36263000.0,13792000.0,1.4293271304597888,45
RAMBUS INC,RMBS,064766,2022-03-31,2022Q1,99050000.0,-66218000.0,39815000.0,1683000.0,1.3375869660054014,45
RAMBUS INC,RMBS,064766,2022-06-30,2022Q2,121132000.0,35020000.0,39538000.0,6433000.0,1.325421937152661,45
RAMBUS INC,RMBS,064766,2022-09-30,2022Q3,112244000.0,939000.0,39295000.0,12650000.0,1.2922745384619487,45
RAMBUS INC,RMBS,064766,2022-12-31,2022Q4,122367000.0,15949000.0,40121000.0,17478000.0,1.2993685334346212,45
RAMBUS INC,RMBS,064766,2023-03-31,2023Q1,113762000.0,3281000.0,41898000.0,7738000.0,1.2637434048066962,45
RAMBUS INC,RMBS,064766,2023-06-30,2023Q2,119832000.0,168880000.0,41576000.0,14487000.0,1.192011489512013,45
RAMBUS INC,RMBS,064766,2023-09-30,2023Q3,105298000.0,103198000.0,37368000.0,22454000.0,1.2394026158318734,45
RAMBUS INC,RMBS,064766,2023-12-31,2023Q4,122225000.0,58545000.0,35985000.0,23240000.0,1.212046804694341,45
RESMED INC,RMD,031887,2016-03-31,2016Q1,453879000.0,90789000.0,28109000.0,44133000.0,1.4608545061553917,35
RESMED INC,RMD,031887,2016-06-30,2016Q2,518647000.00000006,83127000.0,34380000.0,58534000.0,1.9228672357302883,35
RESMED INC,RMD,031887,2016-09-30,2016Q3,465450000.0,76107000.0,34446000.0,14560000.0,1.8742660366203159,35
RESMED INC,RMD,031887,2016-12-31,2016Q4,530395999.99999994,76742000.0,38185000.0,29247000.0,1.9428529661140836,35
RESMED INC,RMD,031887,2017-03-31,2017Q1,514205000.00000006,87823000.0,35130000.0,43857000.0,1.8450912043196714,35
RESMED INC,RMD,031887,2017-06-30,2017Q2,556686000.0,101612000.0,36706000.0,62219000.0,1.7693960921630023,35
RESMED INC,RMD,031887,2017-09-30,2017Q3,523659000.0,86125000.0,37415000.0,16030000.000000002,1.7026442185713007,35
RESMED INC,RMD,031887,2017-12-31,2017Q4,601273000.0,9526000.0,40643000.0,32000000.0,1.764768797461585,35
RESMED INC,RMD,031887,2018-03-31,2018Q1,591634000.0,110126000.0,37434000.0,44961000.0,1.709854646718569,35
RESMED INC,RMD,031887,2018-06-30,2018Q2,623630000.0,109811000.0,39657000.0,62581000.0,1.4880780774946818,35
RESMED INC,RMD,031887,2018-09-30,2018Q3,588279000.0,105737000.0,38791000.0,12994000.0,1.6142761817355136,35
RESMED INC,RMD,031887,2018-12-31,2018Q4,651101000.0,124640000.0,43111000.0,31425000.0,1.9732766747578274,35
RESMED INC,RMD,031887,2019-03-31,2019Q1,662228000.0,105418000.0,47611000.0,46507000.0,2.0276392413110385,35
RESMED INC,RMD,031887,2019-06-30,2019Q2,704964000.0,68797000.0,51138000.0,68710000.0,1.9822873641596122,35
RESMED INC,RMD,031887,2019-09-30,2019Q3,681056000.0,120148000.0,48033000.0,22671000.0,1.9622416047979194,35
RESMED INC,RMD,031887,2019-12-31,2019Q4,736157000.0,160554000.0,49943000.0,47771000.0,1.9281375630727697,35
RESMED INC,RMD,031887,2020-03-31,2020Q1,769456000.0,163137000.0,51449000.0,77360000.0,1.9989722708117375,35
RESMED INC,RMD,031887,2020-06-30,2020Q2,770344000.0,177835000.0,52521000.0,95330000.0,1.8371351210859954,35
RESMED INC,RMD,031887,2020-09-30,2020Q3,751944000.0,178372000.0,54533000.0,13501000.0,1.7249292609542866,35
RESMED INC,RMD,031887,2020-12-31,2020Q4,800011000.0,179514000.0,54935000.0,48443000.0,1.5961192104388715,35
RESMED INC,RMD,031887,2021-03-31,2021Q1,768767000.0,-78481000.0,55941000.0,74805000.0,1.6926275102113735,35
RESMED INC,RMD,031887,2021-06-30,2021Q2,876103000.0,195100000.0,59875000.0,102712000.0,1.6384791932851852,35
RESMED INC,RMD,031887,2021-09-30,2021Q3,904015000.0,203613000.0,59950000.0,27340000.0,1.5628190422560906,35
RESMED INC,RMD,031887,2021-12-31,2021Q4,894875000.0,201751000.0,62507000.0,57747000.0,1.5050827522740386,35
RESMED INC,RMD,031887,2022-03-31,2022Q1,864500000.0,179012000.0,66801000.0,106192000.0,1.496052829019362,35
RESMED INC,RMD,031887,2022-06-30,2022Q2,914737000.0,195061000.0,64316999.99999999,134835000.0,1.5162840091396237,35
RESMED INC,RMD,031887,2022-09-30,2022Q3,950294000.0,210478000.0,63188000.0,29056000.0,1.508223253488973,35
RESMED INC,RMD,031887,2022-12-31,2022Q4,1033743999.9999999,224914000.0,69874000.0,56406000.0,1.7859489525101744,35
RESMED INC,RMD,031887,2023-03-31,2023Q1,1116898000.0,232500000.0,76436000.0,85223000.0,1.707276194409218,35
RESMED INC,RMD,031887,2023-06-30,2023Q2,1122057000.0,229664000.0,78144000.0,119672000.0,1.6348345227478707,35
RESMED INC,RMD,031887,2023-09-30,2023Q3,1102321000.0,219422000.0,75710000.0,30035000.0,1.5859269862242775,35
RESMED INC,RMD,031887,2023-12-31,2023Q4,1162801000.0,208800000.0,73880000.0,53388000.0,1.5406766931720666,35
RINGCENTRAL INC,RNG,018630,2016-03-31,2016Q1,86538000.0,-6613000.0,14926000.0,2462000.0,1.9940069648786545,45
RINGCENTRAL INC,RNG,018630,2016-06-30,2016Q2,91844000.0,-7771000.0,16681000.000000002,7017000.0,1.9606920239155323,45
RINGCENTRAL INC,RNG,018630,2016-09-30,2016Q3,96839000.0,-7979000.0,16489999.999999998,11149000.0,1.9557173510671404,45
RINGCENTRAL INC,RNG,018630,2016-12-31,2016Q4,104503000.0,-6946000.0,17417000.0,16398000.0,1.9426873063110865,45
RINGCENTRAL INC,RNG,018630,2017-03-31,2017Q1,112234000.0,-2237000.0,17087000.0,6795000.0,1.8361589482763747,45
RINGCENTRAL INC,RNG,018630,2017-06-30,2017Q2,119919000.0,-2115000.0,18617000.0,12302000.0,1.7474206684794629,45
RINGCENTRAL INC,RNG,018630,2017-09-30,2017Q3,130279000.0,269000.0,19082000.0,21318000.0,1.7872844934051277,45
RINGCENTRAL INC,RNG,018630,2017-12-31,2017Q4,141185000.0,-121000.0,20362000.0,26917000.0,1.772151310670027,45
RINGCENTRAL INC,RNG,018630,2018-03-31,2018Q1,150343000.0,-2716000.0,22651000.0,7346000.0,2.811067692285385,45
RINGCENTRAL INC,RNG,018630,2018-06-30,2018Q2,160832000.0,-8291000.0,24814000.0,17223000.0,2.794714525262521,45
RINGCENTRAL INC,RNG,018630,2018-09-30,2018Q3,173825000.0,-9518000.0,26347000.0,25969000.0,2.8113255434183677,45
RINGCENTRAL INC,RNG,018630,2018-12-31,2018Q4,188624000.0,-5678000.0,27230000.0,38544000.0,2.815808116268746,45
RINGCENTRAL INC,RNG,018630,2019-03-31,2019Q1,201489000.0,-6358000.0,29787000.0,10405000.0,2.9155556360650197,45
RINGCENTRAL INC,RNG,018630,2019-06-30,2019Q2,215152000.0,-9243000.0,32631999.999999996,22596000.0,2.8467208711719594,45
RINGCENTRAL INC,RNG,018630,2019-09-30,2019Q3,233352000.0,-12749000.0,35286000.0,32827000.0,2.867378090036645,45
RINGCENTRAL INC,RNG,018630,2019-12-31,2019Q4,252865000.0,-25257000.0,38658000.0,44293000.0,1.9454834383800457,45
RINGCENTRAL INC,RNG,018630,2020-03-31,2020Q1,267512000.0,-60721000.0,40910000.0,14250000.0,3.8169420746129883,45
RINGCENTRAL INC,RNG,018630,2020-06-30,2020Q2,277985000.0,509000.0,43519000.0,32601999.999999996,3.5829442746365343,45
RINGCENTRAL INC,RNG,018630,2020-09-30,2020Q3,303624000.0,-20957000.0,48481000.0,62041000.0,7.0620305330774995,45
RINGCENTRAL INC,RNG,018630,2020-12-31,2020Q4,334536000.0,-1827000.0,56574000.0,81731000.0,6.996397071539748,45
RINGCENTRAL INC,RNG,018630,2021-03-31,2021Q1,352356000.0,-186000.0,62676000.0,18478000.0,9.5293678893887,45
RINGCENTRAL INC,RNG,018630,2021-06-30,2021Q2,379273000.0,-110956000.0,76161000.0,33985000.0,21.33189940078234,45
RINGCENTRAL INC,RNG,018630,2021-09-30,2021Q3,414629000.0,-146751000.0,84121000.0,52719000.0,43.425973796425176,45
RINGCENTRAL INC,RNG,018630,2021-12-31,2021Q4,448496000.0,-118357000.0,86781000.0,72651000.0,4.7900489584261985,45
RINGCENTRAL INC,RNG,018630,2022-03-31,2022Q1,467656000.0,-150972000.0,90274000.0,20443000.0,10.344161913049083,45
RINGCENTRAL INC,RNG,018630,2022-06-30,2022Q2,486896000.0,-159515000.0,96518000.0,41721000.0,15.575055637982196,45
RINGCENTRAL INC,RNG,018630,2022-09-30,2022Q3,509032000.0,-284616000.0,86700000.0,63466000.0,-50.97666585951087,45
RINGCENTRAL INC,RNG,018630,2022-12-31,2022Q4,524746000.0,-284063000.0,88764000.0,86443000.0,-7.318686515751504,45
RINGCENTRAL INC,RNG,018630,2023-03-31,2023Q1,533688999.99999994,-54399000.0,85241000.0,21319000.0,-7.509632815424249,45
RINGCENTRAL INC,RNG,018630,2023-06-30,2023Q2,539305000.0,-21482000.0,80280000.0,39124000.0,-7.196833974566066,45
RINGCENTRAL INC,RNG,018630,2023-09-30,2023Q3,558164000.0,-42116000.0,85444000.0,55756000.0,-7.657685600704545,45
RINGCENTRAL INC,RNG,018630,2023-12-31,2023Q4,571271000.0,-47243000.0,84886000.0,75740000.0,-6.416313671153339,45
ROCKWELL AUTOMATION,ROK,009203,2016-03-31,2016Q1,1440300000.0,168000000.0,,52600000.0,2.951615815129085,20
ROCKWELL AUTOMATION,ROK,009203,2016-06-30,2016Q2,1474000000.0,191000000.0,,79400000.0,3.2318389666713805,20
ROCKWELL AUTOMATION,ROK,009203,2016-09-30,2016Q3,1538600000.0,185200000.0,319300000.0,116900000.0,3.5682629013617406,20
ROCKWELL AUTOMATION,ROK,009203,2016-12-31,2016Q4,1490300000.0,214700000.0,,39400000.0,3.461140654729961,20
ROCKWELL AUTOMATION,ROK,009203,2017-03-31,2017Q1,1554300000.0,189500000.0,,67400000.0,3.2145782145782142,20
ROCKWELL AUTOMATION,ROK,009203,2017-06-30,2017Q2,1599200000.0,216900000.0,,97500000.0,3.3129017447199267,20
ROCKWELL AUTOMATION,ROK,009203,2017-09-30,2017Q3,1667500000.0,204600000.0,348200000.0,141700000.0,2.6887295389698154,20
ROCKWELL AUTOMATION,ROK,009203,2017-12-31,2017Q4,1586600000.0,-236400000.0,,34100000.0,3.3200537983489475,20
ROCKWELL AUTOMATION,ROK,009203,2018-03-31,2018Q1,1651200000.0,227400000.0,,56200000.0,3.3451109285127365,20
ROCKWELL AUTOMATION,ROK,009203,2018-06-30,2018Q2,1698700000.0,198600000.0,,78600000.0,4.0420994322116055,20
ROCKWELL AUTOMATION,ROK,009203,2018-09-30,2018Q3,1729500000.0,345900000.0,371800000.0,125500000.0,3.871406491499227,20
ROCKWELL AUTOMATION,ROK,009203,2018-12-31,2018Q4,1642300000.0,80300000.0,,42000000.0,4.657772894922703,20
ROCKWELL AUTOMATION,ROK,009203,2019-03-31,2019Q1,1657200000.0,346000000.0,,80900000.0,4.680236473845693,20
ROCKWELL AUTOMATION,ROK,009203,2019-06-30,2019Q2,1665100000.0,261399999.99999997,,108700000.0,5.325378296584522,20
ROCKWELL AUTOMATION,ROK,009203,2019-09-30,2019Q3,1730200000.0,8100000.0,378900000.0,132800000.00000001,15.123701138050471,20
ROCKWELL AUTOMATION,ROK,009203,2019-12-31,2019Q4,1684500000.0,310700000.0,,37000000.0,6.857597684515195,20
ROCKWELL AUTOMATION,ROK,009203,2020-03-31,2020Q1,1681300000.0,132199999.99999999,,56600000.0,7.10726090201514,20
ROCKWELL AUTOMATION,ROK,009203,2020-06-30,2020Q2,1394000000.0,317800000.0,,91900000.0,6.729868698925719,20
ROCKWELL AUTOMATION,ROK,009203,2020-09-30,2020Q3,1570000000.0,262700000.0,371500000.0,113900000.0,5.394045144045144,20
ROCKWELL AUTOMATION,ROK,009203,2020-12-31,2020Q4,1565300000.0,593300000.0,,27100000.0,4.36065748745864,20
ROCKWELL AUTOMATION,ROK,009203,2021-03-31,2021Q1,1776100000.0,415000000.0,,52100000.0,3.9074082773523755,20
ROCKWELL AUTOMATION,ROK,009203,2021-06-30,2021Q2,1848200000.0,271300000.0,,76600000.0,3.3253558822388585,20
ROCKWELL AUTOMATION,ROK,009203,2021-09-30,2021Q3,1807800000.0,78500000.0,422500000.0,120300000.0,3.9722356259975506,20
ROCKWELL AUTOMATION,ROK,009203,2021-12-31,2021Q4,1857300000.0,241500000.0,,37100000.0,3.827597263787943,20
ROCKWELL AUTOMATION,ROK,009203,2022-03-31,2022Q1,1808100000.0,53900000.0,,82000000.0,3.657292057749411,20
ROCKWELL AUTOMATION,ROK,009203,2022-06-30,2022Q2,1968700000.0,297900000.0,,100300000.0,4.021410485552576,20
ROCKWELL AUTOMATION,ROK,009203,2022-09-30,2022Q3,2126300000.0000002,338900000.0,440900000.0,141100000.0,3.566380481983625,20
ROCKWELL AUTOMATION,ROK,009203,2022-12-31,2022Q4,1981000000.0,384000000.0,,24200000.0,3.483659313878648,20
ROCKWELL AUTOMATION,ROK,009203,2023-03-31,2023Q1,2275400000.0,300300000.0,,55700000.0,3.3384078009023432,20
ROCKWELL AUTOMATION,ROK,009203,2023-06-30,2023Q2,2238700000.0,400200000.0,,97300000.0,3.242035227209983,20
ROCKWELL AUTOMATION,ROK,009203,2023-09-30,2023Q3,2562900000.0,302900000.0,529500000.0,160500000.0,3.019714697868248,20
ROCKWELL AUTOMATION,ROK,009203,2023-12-31,2023Q4,2052100000.0,215200000.0,170000000.0,67900000.0,2.992606479892266,20
ROKU INC,ROKU,032382,2016-03-31,2016Q1,78447000.0,-19133000.0,20059000.0,,,50
ROKU INC,ROKU,032382,2016-06-30,2016Q2,83809000.0,-14109000.0,18412000.0,,,50
ROKU INC,ROKU,032382,2016-09-30,2016Q3,89053000.0,-12743000.0,18229000.0,,,50
ROKU INC,ROKU,032382,2016-12-31,2016Q4,147340000.0,3227000.0,19477000.0,8596000.0,9.251808224839841,50
ROKU INC,ROKU,032382,2017-03-31,2017Q1,100093000.0,-8702000.0,22342000.0,,,50
ROKU INC,ROKU,032382,2017-06-30,2017Q2,99627000.0,-15513000.0,25776000.0,4586000.0,-1088.2117647058824,50
ROKU INC,ROKU,032382,2017-09-30,2017Q3,124782000.0,-46235000.0,28532000.0,6671000.0,-5.269600168251817,50
ROKU INC,ROKU,032382,2017-12-31,2017Q4,188261000.0,6941000.0,31295000.0,9229000.0,2.4422080523250087,50
ROKU INC,ROKU,032382,2018-03-31,2018Q1,136576000.0,-6634000.0,34126000.0,3407000.0,1.8631768281337222,50
ROKU INC,ROKU,032382,2018-06-30,2018Q2,156810000.0,526000.0,40196000.0,9013000.0,1.8023186078908224,50
ROKU INC,ROKU,032382,2018-09-30,2018Q3,173381000.0,-9527000.0,45370000.0,13363000.0,1.930618904252826,50
ROKU INC,ROKU,032382,2018-12-31,2018Q4,275739000.0,6778000.0,51000000.0,18327000.0,1.9006544015761226,50
ROKU INC,ROKU,032382,2019-03-31,2019Q1,206662000.0,-9732000.0,55738000.0,5071000.0,1.7402960097968048,50
ROKU INC,ROKU,032382,2019-06-30,2019Q2,250101000.0,-9333000.0,61994000.0,23171000.0,1.7817605202721183,50
ROKU INC,ROKU,032382,2019-09-30,2019Q3,260928000.0,-25155000.0,68487000.0,38054000.0,1.9347768431810977,50
ROKU INC,ROKU,032382,2019-12-31,2019Q4,411230000.0,-15717000.0,78792000.0,77180000.0,2.1050676807564437,50
ROKU INC,ROKU,032382,2020-03-31,2020Q1,320766000.0,-54612000.0,88278000.0,45317000.0,2.2809281667906967,50
ROKU INC,ROKU,032382,2020-06-30,2020Q2,356073000.0,-43148000.0,84387000.0,64108999.99999999,1.818144400144552,50
ROKU INC,ROKU,032382,2020-09-30,2020Q3,451663000.0,12947000.0,88388000.0,76012000.0,1.7297379508786355,50
ROKU INC,ROKU,032382,2020-12-31,2020Q4,649886000.0,67306000.0,94731000.0,82382000.0,1.7097261702616309,50
ROKU INC,ROKU,032382,2021-03-31,2021Q1,574183000.0,76296000.0,101581000.0,3717000.0,1.4283897347000303,50
ROKU INC,ROKU,032382,2021-06-30,2021Q2,645119000.0,73467000.0,113276000.0,13898000.0,1.4207412023609272,50
ROKU INC,ROKU,032382,2021-09-30,2021Q3,679953000.0,68935000.0,120307000.0,28020000.0,1.4578393974432402,50
ROKU INC,ROKU,032382,2021-12-31,2021Q4,865329000.0,23687000.0,126438000.0,40041000.0,1.475506450864344,50
ROKU INC,ROKU,032382,2022-03-31,2022Q1,733699000.0,-26306000.0,163998000.0,14764000.0,1.5023107425266558,50
ROKU INC,ROKU,032382,2022-06-30,2022Q2,764406000.0,-112321000.0,196637000.0,52209000.0,1.5428113818416447,50
ROKU INC,ROKU,032382,2022-09-30,2022Q3,761373000.0,-122183000.0,207608000.0,96318000.0,1.5811085028512266,50
ROKU INC,ROKU,032382,2022-12-31,2022Q4,867056000.0,-237195000.0,220670000.0,161696000.0,1.667299312767234,50
ROKU INC,ROKU,032382,2023-03-31,2023Q1,740990000.0,-193604000.0,220085000.0,54243000.0,1.589954215448503,50
ROKU INC,ROKU,032382,2023-06-30,2023Q2,847186000.0,-107595000.0,192387000.0,72316000.0,1.6408609408769281,50
ROKU INC,ROKU,032382,2023-09-30,2023Q3,912018000.0,-330071000.0,282201000.0,79099000.0,1.8161815531923102,50
ROKU INC,ROKU,032382,2023-12-31,2023Q4,984425000.0,-78291000.0,183801000.0,82619000.0,1.83197848287412,50
ROLLINS INC,ROL,009225,2016-03-31,2016Q1,352736000.0,31928000.0,,8956000.0,1.6120404240350543,20
ROLLINS INC,ROL,009225,2016-06-30,2016Q2,411133000.0,47783000.0,,19989000.0,1.6220106748817882,20
ROLLINS INC,ROL,009225,2016-09-30,2016Q3,423994000.0,49651000.0,,27128000.0,1.604786592108723,20
ROLLINS INC,ROL,009225,2016-12-31,2016Q4,385614000.0,38007000.0,,33081000.000000004,1.6120764407390797,20
ROLLINS INC,ROL,009225,2017-03-31,2017Q1,375247000.0,40270000.0,,5454000.0,1.584891466212893,20
ROLLINS INC,ROL,009225,2017-06-30,2017Q2,433555000.0,53689000.0,,11222000.0,1.5879940789878566,20
ROLLINS INC,ROL,009225,2017-09-30,2017Q3,450442000.0,51430000.0,,17217000.0,1.6089548750920533,20
ROLLINS INC,ROL,009225,2017-12-31,2017Q4,414713000.0,33735000.0,,24680000.0,1.580708155687817,20
ROLLINS INC,ROL,009225,2018-03-31,2018Q1,408742000.0,48525000.0,,6134000.0,1.5853268815549448,20
ROLLINS INC,ROL,009225,2018-06-30,2018Q2,480461000.0,65542000.0,,14246000.0,1.5883364879256003,20
ROLLINS INC,ROL,009225,2018-09-30,2018Q3,487739000.0,66628000.0,,19645000.0,1.5373401854760342,20
ROLLINS INC,ROL,009225,2018-12-31,2018Q4,444623000.0,50968000.0,,27179000.0,1.5368895980941357,20
ROLLINS INC,ROL,009225,2019-03-31,2019Q1,429069000.0,44226000.0,,6481000.0,1.7689188512690437,20
ROLLINS INC,ROL,009225,2019-06-30,2019Q2,523957000.0,64295000.0,,13436000.0,2.2994281262960876,20
